,Car_Name,Brand_Name,Engine Capacity,Category,Body Condition,model Year,Milage,Fuel Type,Transmission,Color,City Registered,Price
3761,Cultus,Suzuki,1000,Hatchback,Fair,2021,65561,Petrol,Manual,White,Punjab,31.0
3762,Cultus,Suzuki,1000,Hatchback,Excellent,2021,40266,Petrol,Manual,Graphite Grey,Islamabad,35.8
3763,Cultus,Suzuki,1000,Hatchback,Poor,2016,47323,Petrol,Manual,Solid White,Lahore,17.7
3764,Cultus,Suzuki,1000,Hatchback,Excellent,2015,65250,Petrol,Manual,Solid White,Islamabad,16.2
3765,Cultus,Suzuki,1000,Hatchback,Fair,2000,48000,Petrol,Manual,Silver,Lahore,9.3
3766,Cultus,Suzuki,1000,Hatchback,Good,2015,88000,Petrol,Manual,Maroon,Sindh,14.95
3767,Cultus,Suzuki,1000,Hatchback,Fair,2017,65000,Petrol,Manual,Grey,Karachi,17.9
3768,Cultus,Suzuki,1000,Hatchback,Good,2006,200000,Petrol,Manual,Silky Silver,Lahore,8.3
3769,Cultus,Suzuki,1000,Hatchback,Fair,2014,96000,Petrol,Manual,Solid White,Karachi,13.65
3770,Cultus,Suzuki,1000,Hatchback,Fair,2020,135000,Petrol,Manual,White,Lahore,3.75
3771,Cultus,Suzuki,1000,Hatchback,Good,2005,60470,Petrol,Manual,Silky Silver,Multan,7.25
3772,Cultus,Suzuki,1000,Hatchback,Fair,2008,74278,Petrol,Manual,Maroon,Islamabad,11.6
3773,Cultus,Suzuki,1000,Hatchback,Excellent,2014,57000,Petrol,Manual,Graphite Grey,Karachi,14.5
3774,Cultus,Suzuki,1000,Hatchback,Excellent,2019,89000,Petrol,Manual,White,Sindh,23.5
3775,Cultus,Suzuki,1000,Hatchback,Good,2011,118000,Petrol,Manual,Magneta,Sindh,13.5
3776,Cultus,Suzuki,1000,Hatchback,Excellent,2006,110000,Petrol,Manual,Silver,Multan,7.5
3777,Cultus,Suzuki,1000,Hatchback,Excellent,2016,85000,Petrol,Manual,White,Lahore,18.25
3778,Cultus,Suzuki,1000,Hatchback,Fair,2014,55000,Petrol,Manual,Solid White,Bahawalpur,13.0
3779,Cultus,Suzuki,1000,Hatchback,Excellent,2022,27000,Petrol,Manual,White,Sindh,36.5
3780,Cultus,Suzuki,1000,Hatchback,Excellent,2007,120000,Petrol,Manual,Blue,Sindh,8.5
3781,Cultus,Suzuki,1000,Hatchback,Excellent,2022,27036,Petrol,Manual,Silky Silver,Islamabad,32.4
3782,Cultus,Suzuki,1000,Hatchback,Excellent,2019,50000,Petrol,Automatic,Graphite Grey,Islamabad,30.5
3783,Cultus,Suzuki,1000,Hatchback,Good,2017,1121,Petrol,Manual,Graphite Grey,Lahore,17.2
3784,Cultus,Suzuki,1000,Hatchback,Excellent,2022,11900,Petrol,Manual,White,Punjab,33.75
3785,Cultus,Suzuki,1000,Hatchback,Fair,2020,50942,Petrol,Manual,White,Islamabad,34.0
3786,Cultus,Suzuki,1000,Hatchback,Excellent,2024,2000,Petrol,Manual,White,Un-Registered,41.5
3787,Cultus,Suzuki,1000,Hatchback,Very Poor,2010,5141,Petrol,Manual,Gray,Islamabad,13.5
3788,Cultus,Suzuki,1000,Hatchback,Good,2018,183296,Petrol,Manual,White,Islamabad,26.5
3789,Cultus,Suzuki,1000,Hatchback,Fair,2015,50056,Petrol,Manual,Solid White,Quetta,14.5
3790,Cultus,Suzuki,1000,Hatchback,Excellent,2017,85229,Petrol,Manual,White,Islamabad,25.0
3791,Cultus,Suzuki,1000,Hatchback,Excellent,2008,11014,Petrol,Manual,White,Lahore,11.0
3792,Cultus,Suzuki,1000,Hatchback,Excellent,2010,81250,Petrol,Manual,Grey,Lahore,11.5
3793,Cultus,Suzuki,1000,Hatchback,Good,2004,16000,Petrol,Manual,Maroon,Sindh,7.4
3794,Cultus,Suzuki,1000,Hatchback,Excellent,2007,120000,Petrol,Manual,Blue,Sindh,8.5
3795,Cultus,Suzuki,1000,Hatchback,Good,2021,86000,Petrol,Automatic,Graphite Grey,Lahore,34.25
3796,Cultus,Suzuki,1000,Hatchback,Fair,2020,62500,Petrol,Manual,White,Sindh,28.0
3797,Cultus,Suzuki,1000,Hatchback,Fair,2003,1,Petrol,Manual,Silky Silver,Lahore,7.5
3798,Cultus,Suzuki,1000,Hatchback,Good,2005,189000,Petrol,Manual,Silver,Multan,8.5
3799,Cultus,Suzuki,1000,Hatchback,Fair,2015,100000,Petrol,Manual,White,Rawalpindi,15.5
3800,Cultus,Suzuki,1000,Hatchback,Excellent,2019,101104,Petrol,Manual,Graphite Grey,Karachi,25.4
3801,Cultus,Suzuki,1000,Hatchback,Fair,2010,78541,Petrol,Manual,Solid White,Quetta,12.0
3802,Cultus,Suzuki,1000,Hatchback,Excellent,2013,80000,Petrol,Manual,Grey,Lahore,13.5
3803,Cultus,Suzuki,1000,Hatchback,Excellent,2007,527806,Petrol,Manual,Dark Blue,Lahore,7.3
3804,Cultus,Suzuki,1000,Hatchback,Fair,2021,65561,Petrol,Manual,White,Punjab,31.0
3805,Cultus,Suzuki,1000,Hatchback,Excellent,2019,48000,Petrol,Manual,White,Lahore,28.75
3806,Cultus,Suzuki,1000,Hatchback,Excellent,2021,40266,Petrol,Manual,Graphite Grey,Islamabad,35.8
3807,Cultus,Suzuki,1000,Hatchback,Excellent,2004,64000,Petrol,Manual,Silver,Karachi,7.8
3808,Cultus,Suzuki,1000,Hatchback,Excellent,2019,71000,Petrol,Manual,White,Punjab,27.0
3809,Cultus,Suzuki,1000,Hatchback,Excellent,2010,180000,Petrol,Manual,Silver,Lahore,11.5
3810,Cultus,Suzuki,1000,Hatchback,Excellent,2008,60700,Petrol,Manual,Blue,Lahore,12.25
3811,Cultus,Suzuki,1000,Hatchback,Poor,2015,102000,Petrol,Manual,Solid White,Islamabad,16.5
3812,Cultus,Suzuki,1000,Hatchback,Good,2006,85000,Petrol,Manual,White,Sindh,8.0
3813,Cultus,Suzuki,1000,Hatchback,Excellent,2019,48000,Petrol,Manual,White,Lahore,20.75
3814,Cultus,Suzuki,1000,Hatchback,Excellent,2018,100000,Petrol,Manual,Grey,Sindh,23.5
3815,Cultus,Suzuki,1000,Hatchback,Excellent,2010,50000,CNG,Manual,Grey,Punjab,12.8
3816,Cultus,Suzuki,1000,Hatchback,Good,2008,12345,Petrol,Manual,Blue,Sialkot,9.5
3817,Cultus,Suzuki,1000,Hatchback,Good,2021,12980,Petrol,Automatic,Silky Silver,Punjab,35.5
3818,Cultus,Suzuki,1000,Hatchback,Fair,2007,59402,Petrol,Manual,Blue,Karachi,9.0
3819,Cultus,Suzuki,1000,Hatchback,Poor,2005,69550,Petrol,Manual,Silky Silver,Karachi,7.0
3820,Cultus,Suzuki,1000,Hatchback,Excellent,2005,52715,Petrol,Manual,Silver,Karachi,7.3
3821,Cultus,Suzuki,1000,Hatchback,Fair,2011,16467,Petrol,Manual,White,Sindh,12.0
3822,Cultus,Suzuki,1000,Hatchback,Excellent,2021,47400,Petrol,Manual,Silky Silver,Lahore,33.9
3823,Cultus,Suzuki,1000,Hatchback,Excellent,2008,20422,Petrol,Manual,Blue,Lahore,10.4
3824,Cultus,Suzuki,1000,Hatchback,Good,2021,75139,Petrol,Manual,Silky Silver,Punjab,29.5
3825,Cultus,Suzuki,1000,Hatchback,Fair,2017,34070,Petrol,Manual,White,Lahore,15.0
3826,Cultus,Suzuki,1000,Hatchback,Fair,2014,110000,Petrol,Manual,Silky Silver,Sindh,14.0
3827,Cultus,Suzuki,1000,Hatchback,Good,2021,70000,Petrol,Manual,Silky Silver,Lahore,31.5
3828,Cultus,Suzuki,1000,Hatchback,Fair,2011,99000,Petrol,Manual,Solid White,Punjab,12.2
3829,Cultus,Suzuki,1000,Hatchback,Excellent,2010,50000,CNG,Manual,Grey,Punjab,12.8
3830,Cultus,Suzuki,1000,Hatchback,Good,2008,12345,Petrol,Manual,Blue,Sialkot,9.5
3831,Cultus,Suzuki,1000,Hatchback,Excellent,2022,12000,Petrol,Manual,Silky Silver,Sindh,31.5
3832,Cultus,Suzuki,1000,Hatchback,Poor,2008,65000,Petrol,Manual,Solid White,Lahore,10.5
3833,Cultus,Suzuki,1000,Hatchback,Good,2016,56950,Petrol,Manual,Gold,Sindh,17.3
3834,Cultus,Suzuki,1000,Hatchback,Excellent,2010,80000,Petrol,Manual,Grey,Lahore,11.5
3835,Cultus,Suzuki,1000,Hatchback,Good,2006,100000,Petrol,Manual,Blue,Lahore,8.5
3836,Cultus,Suzuki,1000,Hatchback,Excellent,2019,34000,Petrol,Manual,White,Karachi,27.25
3837,Cultus,Suzuki,1000,Hatchback,Poor,2016,47323,Petrol,Manual,Solid White,Lahore,17.7
3838,Cultus,Suzuki,1000,Hatchback,Excellent,2022,27036,Petrol,Manual,Silky Silver,Islamabad,32.4
3839,Cultus,Suzuki,1000,Hatchback,Excellent,2008,140000,Petrol,Manual,Grey,Punjab,12.0
3840,Cultus,Suzuki,1000,Hatchback,Fair,2012,70000,Petrol,Manual,Silky Silver,Karachi,13.5
3841,Cultus,Suzuki,1000,Hatchback,Excellent,2003,123456,Petrol,Manual,Gold,Islamabad,8.5
3842,Cultus,Suzuki,1000,Hatchback,Fair,2004,123456,Petrol,Manual,Silver,Punjab,8.5
3843,Cultus,Suzuki,1000,Hatchback,Good,2013,46000,Petrol,Manual,Grey,Karachi,12.5
3844,Cultus,Suzuki,1000,Hatchback,Excellent,2017,82664,Petrol,Manual,White,Lahore,16.5
3845,Cultus,Suzuki,1000,Hatchback,Good,2018,39500,Petrol,Manual,Silver,Sindh,29.0
3846,Cultus,Suzuki,1000,Hatchback,Excellent,2019,50000,Petrol,Automatic,Graphite Grey,Islamabad,30.5
3847,Cultus,Suzuki,1000,Hatchback,Good,2004,150000,Petrol,Manual,Silver,Sindh,7.2
3848,Cultus,Suzuki,1000,Hatchback,Poor,2006,114000,Petrol,Manual,White,Punjab,9.9
3849,Cultus,Suzuki,1000,Hatchback,Very Poor,2006,165000,Petrol,Manual,Silver,Lahore,8.25
3850,Cultus,Suzuki,1000,Hatchback,Good,2021,64000,Petrol,Manual,Graphite Grey,Islamabad,31.0
3851,Cultus,Suzuki,1000,Hatchback,Good,2014,72500,Petrol,Manual,Solid White,Sindh,14.5
3852,Cultus,Suzuki,1000,Hatchback,Excellent,2002,71500,Petrol,Manual,White,Islamabad,7.5
3853,Cultus,Suzuki,1000,Hatchback,Good,2019,95000,Petrol,Automatic,White,Lahore,30.1
3854,Cultus,Suzuki,1000,Hatchback,Excellent,2007,98068,Petrol,Manual,Beige,Lahore,8.5
3855,Cultus,Suzuki,1000,Hatchback,Fair,2019,181914,Petrol,Manual,Graphite Grey,Lahore,26.8
3856,Cultus,Suzuki,1000,Hatchback,Good,2021,45632,Petrol,Automatic,Silky Silver,Punjab,35.0
3857,Cultus,Suzuki,1000,Hatchback,Fair,2013,55752,Petrol,Manual,White,Lahore,16.5
3858,Cultus,Suzuki,1000,Hatchback,Good,2017,152621,Petrol,Manual,White,Lahore,22.3
3859,Cultus,Suzuki,1000,Hatchback,Good,2016,75000,Petrol,Manual,White,Punjab,17.5
3860,Cultus,Suzuki,1000,Hatchback,Fair,2018,71375,Petrol,Manual,Maroon,Karachi,24.0
3861,Cultus,Suzuki,1000,Hatchback,Good,2021,38000,Petrol,Manual,White,Punjab,33.85
3862,Cultus,Suzuki,1000,Hatchback,Excellent,2008,66500,Petrol,Manual,Pearl Red,Punjab,10.5
3863,Cultus,Suzuki,1000,Hatchback,Fair,2010,8078,Petrol,Manual,Graphite Grey,Lahore,13.5
3864,Cultus,Suzuki,1000,Hatchback,Good,2019,76000,Petrol,Manual,White,Lahore,27.5
3865,Cultus,Suzuki,1000,Hatchback,Excellent,2002,71500,Petrol,Manual,White,Islamabad,7.5
3866,Cultus,Suzuki,1000,Hatchback,Excellent,2006,444444,Petrol,Manual,White,Karachi,7.1
3867,Cultus,Suzuki,1000,Hatchback,Excellent,2003,123456,Petrol,Manual,Silver,Lahore,6.5
3868,Cultus,Suzuki,1000,Hatchback,Good,2017,1121,Petrol,Manual,Graphite Grey,Lahore,17.2
3869,Cultus,Suzuki,1000,Hatchback,Fair,2006,70000,Petrol,Manual,White,Punjab,8.35
3870,Cultus,Suzuki,1000,Hatchback,Excellent,2019,125000,Petrol,Manual,White,Islamabad,27.5
3871,Cultus,Suzuki,1000,Hatchback,Fair,2008,123,Petrol,Manual,White,Lahore,9.0
3872,Cultus,Suzuki,1000,Hatchback,Fair,2021,56000,Petrol,Manual,Silver,Punjab,33.5
3873,Cultus,Suzuki,1000,Hatchback,Excellent,2013,75000,Petrol,Manual,Silver,Islamabad,17.2
3874,Cultus,Suzuki,1000,Hatchback,Excellent,2022,11900,Petrol,Manual,White,Punjab,33.75
3875,Cultus,Suzuki,1000,Hatchback,Fair,2003,119000,Petrol,Manual,Silver,Lahore,9.75
3876,Cultus,Suzuki,1000,Hatchback,Good,2001,12345,Petrol,Manual,Beige,Lahore,6.9
3877,Cultus,Suzuki,1000,Hatchback,Good,2013,98000,Petrol,Manual,White,Lahore,13.5
3878,Cultus,Suzuki,1000,Hatchback,Good,2019,35000,Petrol,Manual,White,Lahore,32.0
3879,Cultus,Suzuki,1000,Hatchback,Excellent,2011,20480,Petrol,Manual,Graphite Grey,Lahore,13.0
3880,Cultus,Suzuki,1000,Hatchback,Good,2004,55000,Petrol,Manual,Silver,Karachi,9.0
3881,Cultus,Suzuki,1000,Hatchback,Excellent,2007,65000,Petrol,Manual,White,Lahore,8.8
3882,Cultus,Suzuki,1000,Hatchback,Excellent,2015,1,Petrol,Manual,Graphite Grey,Lahore,17.0
3883,Cultus,Suzuki,1000,Hatchback,Excellent,2010,1,Petrol,Manual,Graphite Grey,Punjab,12.7
3884,Cultus,Suzuki,1000,Hatchback,Excellent,2014,110000,Petrol,Manual,Grey,Lahore,14.5
3885,Cultus,Suzuki,1000,Hatchback,Good,2016,60000,Petrol,Manual,Gold,Karachi,16.3
3886,Cultus,Suzuki,1000,Hatchback,Excellent,2009,1234,Petrol,Manual,Graphite Grey,Lahore,11.5
3887,Cultus,Suzuki,1000,Hatchback,Excellent,2007,80000,Petrol,Manual,Black,Lahore,10.5
3888,Cultus,Suzuki,1000,Hatchback,Good,2011,1000,Petrol,Manual,White,Rawalpindi,14.5
3889,Cultus,Suzuki,1000,Hatchback,Good,2019,76000,Petrol,Manual,White,Lahore,27.5
3890,Cultus,Suzuki,1000,Hatchback,Good,2021,24300,Petrol,Automatic,White,Islamabad,38.0
3891,Cultus,Suzuki,1000,Hatchback,Excellent,2012,89128,Petrol,Manual,Graphite Grey,Karachi,12.0
3892,Cultus,Suzuki,1000,Hatchback,Good,2018,38558,Petrol,Manual,Cerulean Blue,Sindh,25.0
3893,Cultus,Suzuki,1000,Hatchback,Good,2017,35495,Petrol,Manual,Super Pearl Black,Sindh,22.5
3894,Cultus,Suzuki,1000,Hatchback,Excellent,2014,19358,Petrol,Manual,Graphite Grey,Karachi,13.8
3895,Cultus,Suzuki,1000,Hatchback,Good,2017,181637,Petrol,Manual,Cerulean Blue,Karachi,21.0
3896,Cultus,Suzuki,1000,Hatchback,Fair,2015,59203,Petrol,Manual,Solid White,Karachi,15.0
3897,Cultus,Suzuki,1000,Hatchback,Fair,2021,41087,Petrol,Automatic,White,Punjab,38.0
3898,Cultus,Suzuki,1000,Hatchback,Excellent,2018,127835,Petrol,Manual,Silver,Lahore,24.55
3899,Cultus,Suzuki,1000,Hatchback,Very Poor,2014,70000,Petrol,Manual,Solid White,Karachi,15.0
3900,Cultus,Suzuki,1000,Hatchback,Good,2020,67000,Petrol,Automatic,Graphite Grey,Punjab,36.0
3901,Cultus,Suzuki,1000,Hatchback,Excellent,2007,80000,Petrol,Manual,Black,Lahore,10.5
3902,Cultus,Suzuki,1000,Hatchback,Good,2011,1000,Petrol,Manual,White,Rawalpindi,14.5
3903,Cultus,Suzuki,1000,Hatchback,Fair,2012,72000,Petrol,Manual,Blue,Lahore,13.7
3904,Cultus,Suzuki,1000,Hatchback,Good,2008,75000,Petrol,Manual,Silky Silver,Lahore,11.9
3905,Cultus,Suzuki,1000,Hatchback,Excellent,2016,76500,Petrol,Manual,Solid White,Punjab,16.7
3906,Cultus,Suzuki,1000,Hatchback,Good,2011,106000,Petrol,Manual,Maroon,Lahore,14.0
3907,Cultus,Suzuki,1000,Hatchback,Fair,2012,133000,Petrol,Manual,White,Multan,12.9
3908,Cultus,Suzuki,1000,Hatchback,Excellent,2011,68000,Petrol,Manual,White,Islamabad,13.45
3909,Cultus,Suzuki,1000,Hatchback,Excellent,2022,45000,Petrol,Manual,White,Sindh,33.0
3910,Cultus,Suzuki,1000,Hatchback,Fair,2007,82000,Petrol,Manual,Red,Karachi,7.95
3911,Cultus,Suzuki,1000,Hatchback,Fair,2020,50942,Petrol,Manual,White,Islamabad,34.0
3912,Cultus,Suzuki,1000,Hatchback,Excellent,2024,2000,Petrol,Manual,White,Un-Registered,41.5
3913,Cultus,Suzuki,1000,Hatchback,Good,2017,80000,Petrol,Automatic,White,Islamabad,28.0
3914,Cultus,Suzuki,1000,Hatchback,Good,2017,65498,Petrol,Manual,Silky Silver,Lahore,15.8
3915,Cultus,Suzuki,1000,Hatchback,Good,2016,63000,Petrol,Manual,Grey,Karachi,16.6
3916,Cultus,Suzuki,1000,Hatchback,Fair,2015,32105,Petrol,Manual,Solid White,Islamabad,16.75
3917,Cultus,Suzuki,1000,Hatchback,Excellent,2015,78000,Petrol,Manual,Solid White,Islamabad,14.8
3918,Cultus,Suzuki,1000,Hatchback,Excellent,2018,140000,Petrol,Manual,White,Islamabad,27.5
3919,Cultus,Suzuki,1000,Hatchback,Very Poor,2010,5141,Petrol,Manual,Gray,Islamabad,13.5
3920,Cultus,Suzuki,1000,Hatchback,Excellent,2006,95000,Petrol,Manual,White,Punjab,7.6
3921,Cultus,Suzuki,1000,Hatchback,Fair,2015,12000,Petrol,Manual,Graphite Grey,Lahore,15.9
3922,Cultus,Suzuki,1000,Hatchback,Fair,2003,100,Petrol,Manual,White,Multan,6.9
3923,Cultus,Suzuki,1000,Hatchback,Good,2018,183296,Petrol,Manual,White,Islamabad,26.5
3924,Cultus,Suzuki,1000,Hatchback,Fair,2015,50056,Petrol,Manual,Solid White,Quetta,14.5
3925,Cultus,Suzuki,1000,Hatchback,Excellent,2019,120000,Petrol,Automatic,White,Sindh,19.85
3926,Cultus,Suzuki,1000,Hatchback,Good,2017,58387,Petrol,Manual,Cerulean Blue,Lahore,27.0
3927,Cultus,Suzuki,1000,Hatchback,Good,2017,88669,Petrol,Manual,White,Lahore,25.0
3928,Cultus,Suzuki,1000,Hatchback,Fair,2019,52950,Petrol,Automatic,White,Sindh,29.5
3929,Cultus,Suzuki,1000,Hatchback,Excellent,2007,180000,Petrol,Manual,Blue,Lahore,7.99
3930,Cultus,Suzuki,1000,Hatchback,Good,2017,114000,Petrol,Manual,Cerulean Blue,Lahore,21.9
3931,Cultus,Suzuki,1000,Hatchback,Fair,2015,85868,Petrol,Manual,Solid White,Lahore,16.0
3932,Cultus,Suzuki,1000,Hatchback,Fair,2021,35561,Petrol,Manual,White,Punjab,33.5
3933,Cultus,Suzuki,1000,Hatchback,Poor,2015,28001,Petrol,Manual,Solid White,Lahore,17.3
3934,Cultus,Suzuki,1000,Hatchback,Fair,2005,3240,Petrol,Manual,Silver,Karachi,7.25
3935,Cultus,Suzuki,1000,Hatchback,Excellent,2022,10667,Petrol,Manual,White,Punjab,34.0
3936,Cultus,Suzuki,1000,Hatchback,Excellent,2022,68624,Petrol,Manual,White,Punjab,36.0
3937,Cultus,Suzuki,1000,Hatchback,Very Poor,2010,5141,Petrol,Manual,Gray,Islamabad,13.5
3938,Cultus,Suzuki,1000,Hatchback,Excellent,2006,95000,Petrol,Manual,White,Punjab,7.6
3939,Cultus,Suzuki,1000,Hatchback,Fair,2015,12000,Petrol,Manual,Graphite Grey,Lahore,15.9
3940,Cultus,Suzuki,1000,Hatchback,Fair,2003,100,Petrol,Manual,White,Multan,6.9
3941,Cultus,Suzuki,1000,Hatchback,Good,2018,183296,Petrol,Manual,White,Islamabad,26.5
3942,Cultus,Suzuki,1000,Hatchback,Fair,2015,50056,Petrol,Manual,Solid White,Quetta,14.5
3943,Cultus,Suzuki,1000,Hatchback,Excellent,2017,85229,Petrol,Manual,White,Islamabad,25.0
3944,Cultus,Suzuki,1000,Hatchback,Fair,2001,100000,Petrol,Manual,Grey,Islamabad,7.3
3945,Cultus,Suzuki,1000,Hatchback,Excellent,2022,61000,Petrol,Manual,Silky Silver,Islamabad,33.0
3946,Cultus,Suzuki,1000,Hatchback,Excellent,2017,130000,Petrol,Manual,White,Punjab,23.75
3947,Cultus,Suzuki,1000,Hatchback,Poor,2019,83000,Petrol,Automatic,White,Sindh,29.5
3948,Cultus,Suzuki,1000,Hatchback,Excellent,2022,19000,Petrol,Manual,White,Punjab,36.6
3949,Cultus,Suzuki,1000,Hatchback,Excellent,2008,11014,Petrol,Manual,White,Lahore,11.0
3950,Cultus,Suzuki,1000,Hatchback,Excellent,2005,123456,Petrol,Manual,Silver,Chakwal,9.5
3951,Cultus,Suzuki,1000,Hatchback,Excellent,2010,81250,Petrol,Manual,Grey,Lahore,11.5
3952,Cultus,Suzuki,1000,Hatchback,Good,2021,12980,Petrol,Automatic,Silky Silver,Punjab,35.5
3953,Cultus,Suzuki,1000,Hatchback,Good,2006,1234,Petrol,Manual,White,Lahore,7.5
3954,Cultus,Suzuki,1000,Hatchback,Excellent,2014,90000,Petrol,Manual,Graphite Grey,Islamabad,16.8
3955,Cultus,Suzuki,1000,Hatchback,Fair,2007,59402,Petrol,Manual,Blue,Karachi,9.0
3956,Cultus,Suzuki,1000,Hatchback,Good,2006,1,Petrol,Manual,White,Lahore,8.3
3957,Cultus,Suzuki,1000,Hatchback,Poor,2005,69550,Petrol,Manual,Silky Silver,Karachi,7.0
3958,Cultus,Suzuki,1000,Hatchback,Excellent,2005,52715,Petrol,Manual,Silver,Karachi,7.3
3959,Cultus,Suzuki,1000,Hatchback,Fair,2011,16467,Petrol,Manual,White,Sindh,12.0
3960,Cultus,Suzuki,1000,Hatchback,Excellent,2013,65000,Petrol,Manual,Solid White,Karachi,13.25
3961,Cultus,Suzuki,1000,Hatchback,Excellent,2007,105000,Petrol,Manual,White,Lahore,7.9
3962,Cultus,Suzuki,1000,Hatchback,Excellent,2022,68624,Petrol,Manual,White,Punjab,36.0
3963,Cultus,Suzuki,1000,Hatchback,Fair,2017,164817,Petrol,Manual,Silky Silver,Lahore,25.75
3964,Cultus,Suzuki,1000,Hatchback,Excellent,2019,51213,Petrol,Manual,White,Islamabad,28.5
3965,Cultus,Suzuki,1000,Hatchback,Good,2013,90000,Petrol,Manual,Blue,Karachi,13.49
3966,Cultus,Suzuki,1000,Hatchback,Good,2021,40000,Petrol,Manual,White,Punjab,32.75
3967,Cultus,Suzuki,1000,Hatchback,Good,2019,77520,Petrol,Manual,White,Lahore,28.7
3968,Cultus,Suzuki,1000,Hatchback,Fair,2019,39123,Petrol,Manual,White,Islamabad,28.9
3969,Cultus,Suzuki,1000,Hatchback,Excellent,2019,22864,Petrol,Manual,Silver,Lahore,31.2
3970,Cultus,Suzuki,1000,Hatchback,Excellent,2020,76000,Petrol,Automatic,Silky Silver,Islamabad,33.95
3971,Cultus,Suzuki,1000,Hatchback,Good,2019,19646,Petrol,Automatic,White,Punjab,35.5
3972,Cultus,Suzuki,1000,Hatchback,Good,2019,118000,Petrol,Automatic,White,Sindh,30.0
3973,Cultus,Suzuki,1000,Hatchback,Excellent,2013,65000,Petrol,Manual,Solid White,Karachi,13.25
3974,Cultus,Suzuki,1000,Hatchback,Excellent,2007,105000,Petrol,Manual,White,Lahore,7.9
3975,Cultus,Suzuki,1000,Hatchback,Fair,2017,75000,Petrol,Manual,Graphite Grey,Sindh,23.4
3976,Cultus,Suzuki,1000,Hatchback,Fair,2006,123456,Petrol,Manual,Silky Silver,Karachi,7.45
3977,Cultus,Suzuki,1000,Hatchback,Excellent,2018,89000,Petrol,Automatic,White,Karachi,28.5
3978,Cultus,Suzuki,1000,Hatchback,Fair,2008,90000,Petrol,Manual,Maroon,Karachi,8.85
3979,Cultus,Suzuki,1000,Hatchback,Good,2021,51000,Petrol,Manual,Silver,Punjab,32.75
3980,Cultus,Suzuki,1000,Hatchback,Good,2000,25000,Petrol,Manual,Black,Lahore,13.5
3981,Cultus,Suzuki,1000,Hatchback,Excellent,2018,98200,Petrol,Manual,White,Lahore,27.25
3982,Cultus,Suzuki,1000,Hatchback,Excellent,2006,111111,Petrol,Manual,Silver,Lahore,8.5
3983,Cultus,Suzuki,1000,Hatchback,Excellent,2008,12345,Petrol,Manual,Blue,Lahore,10.5
3984,Cultus,Suzuki,1000,Hatchback,Fair,2002,6000,Petrol,Manual,Blue,Punjab,4.7
3985,Cultus,Suzuki,1000,Hatchback,Excellent,2022,10650,Petrol,Automatic,White,Lahore,42.0
3986,Cultus,Suzuki,1000,Hatchback,Excellent,2016,81000,Petrol,Manual,Gold,Sindh,16.5
3987,Cultus,Suzuki,1000,Hatchback,Good,2010,60000,Petrol,Manual,Solid White,Karachi,9.5
3988,Cultus,Suzuki,1000,Hatchback,Good,2021,78000,Petrol,Manual,White,Karachi,30.25
3989,Cultus,Suzuki,1000,Hatchback,Excellent,2011,65000,Petrol,Manual,Grey,Lahore,13.0
3990,Cultus,Suzuki,1000,Hatchback,Good,2019,152000,Petrol,Manual,White,Islamabad,26.25
3991,Cultus,Suzuki,1000,Hatchback,Excellent,2022,15270,Petrol,Manual,Silky Silver,Karachi,37.75
3992,Cultus,Suzuki,1000,Hatchback,Fair,2019,84000,Petrol,Manual,White,Lahore,26.85
3993,Cultus,Suzuki,1000,Hatchback,Excellent,2021,47400,Petrol,Manual,Silky Silver,Lahore,33.9
3994,Cultus,Suzuki,1000,Hatchback,Excellent,2007,280000,Petrol,Manual,Blue,Lahore,10.0
3995,Cultus,Suzuki,1000,Hatchback,Excellent,2008,20422,Petrol,Manual,Blue,Lahore,10.4
3996,Cultus,Suzuki,1000,Hatchback,Good,2021,75139,Petrol,Manual,Silky Silver,Punjab,29.5
3997,Cultus,Suzuki,1000,Hatchback,Excellent,2021,35000,Petrol,Manual,White,Islamabad,30.95
3998,Cultus,Suzuki,1000,Hatchback,Excellent,2022,43000,Petrol,Automatic,Silky Silver,Islamabad,36.0
3999,Cultus,Suzuki,1000,Hatchback,Excellent,2023,1,Petrol,Automatic,White,Karachi,44.75
4000,Cultus,Suzuki,1000,Hatchback,Fair,2021,45000,Petrol,Manual,White,Karachi,30.5
4001,Cultus,Suzuki,1000,Hatchback,Excellent,2022,17000,Petrol,Manual,White,Karachi,32.5
4002,Cultus,Suzuki,1000,Hatchback,Good,2020,66000,Petrol,Automatic,White,Punjab,33.0
4003,Cultus,Suzuki,1000,Hatchback,Good,2021,65600,Petrol,Manual,White,Lahore,33.5
4004,Cultus,Suzuki,1000,Hatchback,Fair,2002,69521,Petrol,Manual,Silver,Islamabad,12.5
4005,Cultus,Suzuki,1000,Hatchback,Good,2014,85000,Petrol,Manual,Solid White,Lahore,13.85
4006,Cultus,Suzuki,1000,Hatchback,Excellent,2019,71755,Petrol,Manual,White,Islamabad,27.75
4007,Cultus,Suzuki,1000,Hatchback,Fair,2018,71199,Petrol,Manual,White,Islamabad,26.5
4008,Cultus,Suzuki,1000,Hatchback,Fair,2019,84000,Petrol,Manual,White,Lahore,26.85
4009,Cultus,Suzuki,1000,Hatchback,Excellent,2021,47400,Petrol,Manual,Silky Silver,Lahore,33.9
4010,Cultus,Suzuki,1000,Hatchback,Excellent,2007,280000,Petrol,Manual,Blue,Lahore,10.0
